n_estimators,max_depth,learning_rate,subsample,colsample_bytree,fold,train_n,validation_n,train_active,train_inactive,scale_pos_weight,input_dimensions,scaler_used,pca_used,validation_AUROC,validation_AUPRC,validation_MCC,validation_F1,locked_test_rows_used
500,3,0.1,0.8,0.6,2,576,144,63,513,8.142857142857142,1280,False,False,0.99072265625,0.9447576252723311,0.8415524501276135,0.8571428571428571,0
500,3,0.1,0.8,0.6,3,576,144,63,513,8.142857142857142,1280,False,False,0.994140625,0.9581962719298246,0.859375,0.875,0
500,3,0.1,0.8,0.6,4,576,144,63,513,8.142857142857142,1280,False,False,0.99560546875,0.9691351540616246,0.8685990362153793,0.8823529411764706,0
500,3,0.1,0.8,0.6,5,576,144,64,512,8.0,1280,False,False,0.9788113695090439,0.8916091969033145,0.7911215487044864,0.8125,0
500,3,0.1,0.8,0.9,1,576,144,63,513,8.142857142857142,1280,False,False,0.97119140625,0.7313795661869728,0.6013377943029549,0.6470588235294118,0
500,3,0.1,0.8,0.9,2,576,144,63,513,8.142857142857142,1280,False,False,0.99169921875,0.946001838235294,0.8164451367301556,0.8333333333333334,0
500,3,0.1,0.8,0.9,3,576,144,63,513,8.142857142857142,1280,False,False,0.990234375,0.9304076132201132,0.859375,0.875,0
500,3,0.1,0.8,0.9,4,576,144,63,513,8.142857142857142,1280,False,False,0.9951171875,0.9654893207282913,0.8685990362153793,0.8823529411764706,0
500,3,0.1,0.8,0.9,5,576,144,64,512,8.0,1280,False,False,0.9803617571059431,0.87624962999963,0.7911215487044864,0.8125,0
500,3,0.1,1.0,0.6,1,576,144,63,513,8.142857142857142,1280,False,False,0.97119140625,0.7473794359485149,0.688653724024566,0.7222222222222222,0
500,3,0.1,1.0,0.6,2,576,144,63,513,8.142857142857142,1280,False,False,0.98876953125,0.9254897369787075,0.8685990362153793,0.8823529411764706,0
500,3,0.1,1.0,0.6,3,576,144,63,513,8.142857142857142,1280,False,False,0.99169921875,0.9402788561076605,0.8198127976897006,0.8387096774193549,0
500,3,0.1,1.0,0.6,4,576,144,63,513,8.142857142857142,1280,False,False,0.99462890625,0.9616202731092437,0.8164451367301556,0.8333333333333334,0
500,3,0.1,1.0,0.6,5,576,144,64,512,8.0,1280,False,False,0.9803617571059432,0.8517133052133052,0.8198127976897006,0.8387096774193549,0
500,3,0.1,1.0,0.9,1,576,144,63,513,8.142857142857142,1280,False,False,0.97021484375,0.7316670302904571,0.730435887238472,0.7567567567567568,0
500,3,0.1,1.0,0.9,2,576,144,63,513,8.142857142857142,1280,False,False,0.99169921875,0.942588141025641,0.8685990362153793,0.8823529411764706,0
500,3,0.1,1.0,0.9,3,576,144,63,513,8.142857142857142,1280,False,False,0.99169921875,0.9389355303158053,0.7790174143548602,0.8,0
500,3,0.1,1.0,0.9,4,576,144,63,513,8.142857142857142,1280,False,False,0.99609375,0.9756016042780749,0.8415524501276135,0.8571428571428571,0
500,3,0.1,1.0,0.9,5,576,144,64,512,8.0,1280,False,False,0.9824289405684755,0.8626977772629947,0.7911215487044864,0.8125,0
500,5,0.03,0.8,0.6,1,576,144,63,513,8.142857142857142,1280,False,False,0.97314453125,0.7430352633477633,0.6456738625979104,0.6857142857142857,0
500,5,0.03,0.8,0.6,2,576,144,63,513,8.142857142857142,1280,False,False,0.98876953125,0.927737030126736,0.8415524501276135,0.8571428571428571,0
500,5,0.03,0.8,0.6,3,576,144,63,513,8.142857142857142,1280,False,False,0.99462890625,0.9647253787878789,0.859375,0.875,0
500,5,0.03,0.8,0.6,4,576,144,63,513,8.142857142857142,1280,False,False,0.99560546875,0.9691351540616246,0.8978642767029671,0.9090909090909091,0
500,5,0.03,0.8,0.6,5,576,144,64,512,8.0,1280,False,False,0.9803617571059432,0.8787464196084886,0.8198127976897006,0.8387096774193549,0
500,5,0.03,0.8,0.9,1,576,144,63,513,8.142857142857142,1280,False,False,0.9716796875,0.7346533757107823,0.6456738625979104,0.6857142857142857,0
500,5,0.03,0.8,0.9,2,576,144,63,513,8.142857142857142,1280,False,False,0.98828125,0.9269811867276704,0.8415524501276135,0.8571428571428571,0
500,5,0.03,0.8,0.9,3,576,144,63,513,8.142857142857142,1280,False,False,0.9921875,0.9422551406926407,0.859375,0.875,0
500,5,0.03,0.8,0.9,4,576,144,63,513,8.142857142857142,1280,False,False,0.99560546875,0.9691351540616246,0.8685990362153793,0.8823529411764706,0
500,5,0.03,0.8,0.9,5,576,144,64,512,8.0,1280,False,False,0.9788113695090439,0.8654872427453073,0.8198127976897006,0.8387096774193549,0
500,5,0.03,1.0,0.6,1,576,144,63,513,8.142857142857142,1280,False,False,0.970703125,0.7274028937991533,0.688653724024566,0.7222222222222222,0
500,5,0.03,1.0,0.6,2,576,144,63,513,8.142857142857142,1280,False,False,0.986328125,0.9070102997492704,0.8415524501276135,0.8571428571428571,0
500,5,0.03,1.0,0.6,3,576,144,63,513,8.142857142857142,1280,False,False,0.9912109375,0.937537628037485,0.8198127976897006,0.8387096774193549,0
500,5,0.03,1.0,0.6,4,576,144,63,513,8.142857142857142,1280,False,False,0.99560546875,0.9691351540616246,0.8415524501276135,0.8571428571428571,0
500,5,0.03,1.0,0.6,5,576,144,64,512,8.0,1280,False,False,0.9813953488372094,0.8594514004514004,0.8198127976897006,0.8387096774193549,0
500,5,0.03,1.0,0.9,1,576,144,63,513,8.142857142857142,1280,False,False,0.97119140625,0.7273833379523292,0.688653724024566,0.7222222222222222,0
500,5,0.03,1.0,0.9,2,576,144,63,513,8.142857142857142,1280,False,False,0.9873046875,0.924651608472173,0.8415524501276135,0.8571428571428571,0
500,5,0.03,1.0,0.9,3,576,144,63,513,8.142857142857142,1280,False,False,0.99072265625,0.9369592590380633,0.8198127976897006,0.8387096774193549,0
500,5,0.03,1.0,0.9,4,576,144,63,513,8.142857142857142,1280,False,False,0.9951171875,0.9654893207282913,0.8415524501276135,0.8571428571428571,0
500,5,0.03,1.0,0.9,5,576,144,64,512,8.0,1280,False,False,0.9788113695090439,0.8317509790090436,0.7911215487044864,0.8125,0
500,5,0.1,0.8,0.6,1,576,144,63,513,8.142857142857142,1280,False,False,0.974609375,0.7889337727331149,0.6456738625979104,0.6857142857142857,0
500,5,0.1,0.8,0.6,2,576,144,63,513,8.142857142857142,1280,False,False,0.98828125,0.9288019045482914,0.8685990362153793,0.8823529411764706,0
500,5,0.1,0.8,0.6,3,576,144,63,513,8.142857142857142,1280,False,False,0.9921875,0.9467062828475872,0.859375,0.875,0
500,5,0.1,0.8,0.6,4,576,144,63,513,8.142857142857142,1280,False,False,0.9951171875,0.9654893207282913,0.8164451367301556,0.8333333333333334,0
500,5,0.1,0.8,0.6,5,576,144,64,512,8.0,1280,False,False,0.9751937984496124,0.8433367051108986,0.7911215487044864,0.8125,0
500,5,0.1,0.8,0.9,1,576,144,63,513,8.142857142857142,1280,False,False,0.97412109375,0.7432098207591629,0.6013377943029549,0.6470588235294118,0
500,5,0.1,0.8,0.9,2,576,144,63,513,8.142857142857142,1280,False,False,0.9931640625,0.957720588235294,0.8415524501276135,0.8571428571428571,0
500,5,0.1,0.8,0.9,3,576,144,63,513,8.142857142857142,1280,False,False,0.9912109375,0.9354858682983683,0.859375,0.875,0
500,5,0.1,0.8,0.9,4,576,144,63,513,8.142857142857142,1280,False,False,0.9951171875,0.9643274617539324,0.8685990362153793,0.8823529411764706,0
500,5,0.1,0.8,0.9,5,576,144,64,512,8.0,1280,False,False,0.9777777777777777,0.8678521941021942,0.7911215487044864,0.8125,0
500,5,0.1,1.0,0.6,1,576,144,63,513,8.142857142857142,1280,False,False,0.97119140625,0.7287965375873071,0.688653724024566,0.7222222222222222,0
500,5,0.1,1.0,0.6,2,576,144,63,513,8.142857142857142,1280,False,False,0.98779296875,0.9264405670626021,0.8415524501276135,0.8571428571428571,0
500,5,0.1,1.0,0.6,3,576,144,63,513,8.142857142857142,1280,False,False,0.99365234375,0.9526917016806723,0.7790174143548602,0.8,0
500,5,0.1,1.0,0.6,4,576,144,63,513,8.142857142857142,1280,False,False,0.99658203125,0.9777661064425771,0.8415524501276135,0.8571428571428571,0
500,5,0.1,1.0,0.6,5,576,144,64,512,8.0,1280,False,False,0.9808785529715762,0.8707014004514004,0.8198127976897006,0.8387096774193549,0
500,5,0.1,1.0,0.9,1,576,144,63,513,8.142857142857142,1280,False,False,0.9716796875,0.7284586067695336,0.688653724024566,0.7222222222222222,0
500,5,0.1,1.0,0.9,2,576,144,63,513,8.142857142857142,1280,False,False,0.9853515625,0.901040497361062,0.8415524501276135,0.8571428571428571,0
500,5,0.1,1.0,0.9,3,576,144,63,513,8.142857142857142,1280,False,False,0.99169921875,0.9427459613708185,0.859375,0.875,0
500,5,0.1,1.0,0.9,4,576,144,63,513,8.142857142857142,1280,False,False,0.9951171875,0.9643274617539324,0.8415524501276135,0.8571428571428571,0
500,5,0.1,1.0,0.9,5,576,144,64,512,8.0,1280,False,False,0.979328165374677,0.8667014004514004,0.7911215487044864,0.8125,0
