dimension_index_zero_based,dimension_name,overall_mean,overall_sd,overall_variance,overall_minimum,overall_maximum,overall_range,development_mean,development_sd,constant_overall,near_zero_sd_overall
845,esm2_0846,0.04569723960694409,0.056934932125038175,0.003241586496082704,-0.18103027,0.25585938,0.43688965,0.046421299874782565,0.05597065206812837,False,False
846,esm2_0847,0.03234525182006362,0.05499177257851967,0.003024095051327628,-0.24633789,0.2310791,0.477417,0.032198897666401334,0.05616388987084402,False,False
847,esm2_0848,0.05362721764948736,0.048386399891906434,0.002341243694499483,-0.106933594,0.33032227,0.43725586,0.053018302387661406,0.049034754592767266,False,False
848,esm2_0849,0.03329698835705282,0.04711241939615343,0.002219580061359054,-0.10058594,0.35351562,0.45410156,0.03221493429607815,0.04795681784438452,False,False
849,esm2_0850,0.024901625318876516,0.05861941744965489,0.0034362361021369045,-0.17333984,0.40185547,0.5751953,0.025544570883115132,0.05846847143261107,False,False
850,esm2_0851,0.0075513012004348465,0.07860330978459876,0.006178480309093599,-0.17858887,0.21948242,0.3980713,0.005264305406146579,0.0775567318256961,False,False
851,esm2_0852,0.08001178205344045,0.05546348942876264,0.003076198659614465,-0.10290527,0.23999023,0.3428955,0.07905043082104789,0.05575398888797699,False,False
852,esm2_0853,0.001564971747064961,0.06169587625469518,0.00380638114683466,-0.16772461,0.19006348,0.3577881,0.001274264438284768,0.061713849825338646,False,False
853,esm2_0854,-0.006675091223764367,0.05686236133752446,0.0032333281368791965,-0.17358398,0.2064209,0.38000488,-0.00777761009004381,0.05610863272820865,False,False
854,esm2_0855,0.0033566799597787803,0.04778170377818319,0.002283091215946046,-0.18579102,0.20922852,0.39501953,0.0031889014773898655,0.047612026695091104,False,False
855,esm2_0856,-0.07570621758269416,0.08545243164904102,0.007302118074734029,-0.37890625,0.23962402,0.6185303,-0.07631291747093201,0.0852511670764474,False,False
856,esm2_0857,0.06693729311723953,0.04427541195812971,0.0019603121040620954,-0.10668945,0.24206543,0.34875488,0.06607698731952244,0.04469466749013709,False,False
857,esm2_0858,0.07631946906662411,0.041723671853824355,0.0017408647929656148,-0.080444336,0.2142334,0.29467773,0.0768216159608629,0.042021047381364744,False,False
858,esm2_0859,0.09310885248385312,0.046386787766448674,0.0021517340792895526,-0.068847656,0.26000977,0.32885742,0.09376609126726786,0.04735550247917616,False,False
859,esm2_0860,-0.04989063157622478,0.04381217142008743,0.0019195063645431256,-0.20129395,0.116882324,0.31817627,-0.05043329414394167,0.04261188197256146,False,False
860,esm2_0861,-0.026419306436468837,0.07506002946681124,0.005634008023558572,-0.25512695,0.15930176,0.4144287,-0.023344035943349203,0.07397376932688271,False,False
861,esm2_0862,0.08664119997776044,0.05748342561844781,0.003304344220831622,-0.22387695,0.22973633,0.45361328,0.08799106809828017,0.05786708703800075,False,False
862,esm2_0863,0.08325161554175661,0.04693336679617477,0.0022027409188242805,-0.09710693,0.2097168,0.30682373,0.08312186805738343,0.04715961960234379,False,False
863,esm2_0864,-0.11573869935944925,0.0710949727325591,0.005054495147843323,-0.32421875,0.25317383,0.5773926,-0.1162689381175571,0.07096358933501501,False,False
864,esm2_0865,-0.05987167503936971,0.05007119908980269,0.0025071249782906576,-0.2619629,0.12426758,0.38623047,-0.06088883926471075,0.050327020910657855,False,False
865,esm2_0866,0.009534567164527986,0.04785890730899747,0.002290475008811212,-0.23132324,0.17773438,0.40905762,0.009017130318615172,0.04739298186881435,False,False
866,esm2_0867,0.12124504656691133,0.07260515868136738,0.005271509067146538,-0.1763916,0.3630371,0.5394287,0.11929597324795194,0.07120295589235805,False,False
867,esm2_0868,0.028124242987934412,0.04762687570438205,0.0022683192893606574,-0.11999512,0.15344238,0.2734375,0.02907307032081816,0.04778220726663349,False,False
868,esm2_0869,-0.05696106823647062,0.05265554089076328,0.0027726059864988445,-0.2512207,0.06628418,0.31750488,-0.05468139292465316,0.052964607897084216,False,False
869,esm2_0870,-0.14699886059522893,0.07064549410238302,0.004990785836969834,-0.3474121,0.13110352,0.47851562,-0.14604683584637113,0.07138682570664248,False,False
870,esm2_0871,0.10464329566066458,0.04701344354836069,0.0022102638742748973,-0.09716797,0.21508789,0.31225586,0.10472472773657905,0.04737916185956757,False,False
871,esm2_0872,0.050978566115757205,0.06290950746532009,0.003957606129529164,-0.18652344,0.27612305,0.46264648,0.05061820911036597,0.06430385518762406,False,False
872,esm2_0873,0.19144835138691385,0.06265591201207406,0.003925763310064766,-0.03793335,0.5283203,0.56625366,0.19352895948621962,0.06260314065336404,False,False
873,esm2_0874,0.13779028618375416,0.05583259937070274,0.0031172791524893967,-0.025939941,0.27490234,0.3008423,0.1368788825141059,0.05625825274443312,False,False
874,esm2_0875,0.09958405896905524,0.05052416509797032,0.0025526912588469627,-0.09729004,0.29711914,0.39440918,0.09966270956728193,0.051985381845552465,False,False
875,esm2_0876,-0.054931062175484,0.05499277405016806,0.0030242051977328373,-0.21716309,0.18054199,0.39770508,-0.054521728886498345,0.05578959332913175,False,False
876,esm2_0877,-0.16627227558809168,0.19620654438719684,0.038497008060365046,-0.9946289,0.5024414,1.4970703,-0.16887414190504285,0.19689696217033575,False,False
877,esm2_0878,0.0015963436363804486,0.045047356798228966,0.0020292643545069453,-0.20166016,0.15454102,0.35620117,0.003042911489804586,0.04444135054914815,False,False
878,esm2_0879,0.018694317565774016,0.048586736696840535,0.0023606709828481107,-0.14160156,0.22753906,0.36914062,0.019061014884048037,0.04911673602627921,False,False
879,esm2_0880,0.054021078923698534,0.05417460269117697,0.0029348875767468796,-0.087524414,0.26513672,0.35266113,0.052940995660093096,0.05344842047172486,False,False
880,esm2_0881,0.14253523611731322,0.06100788709411104,0.0037219622876878008,-0.08416748,0.31591797,0.40008545,0.14166708522372776,0.06093959764484742,False,False
881,esm2_0882,-0.03251805865142771,0.06456202044984007,0.004168254484565566,-0.2244873,0.13464355,0.35913086,-0.03228975931803386,0.06455263784812104,False,False
882,esm2_0883,-0.12177733284784077,0.05512413530550038,0.0030386702931791136,-0.28833008,0.052978516,0.3413086,-0.1212113446659512,0.054957249516328494,False,False
883,esm2_0884,-0.012970595460356142,0.07561057714871586,0.005716959376761913,-0.26049805,0.1998291,0.46032715,-0.014016869333055284,0.07441629419936314,False,False
884,esm2_0885,-0.041275916300656135,0.050822976926087726,0.0025829749836296457,-0.2084961,0.093322754,0.30181885,-0.040553925103611416,0.05090684462124497,False,False
885,esm2_0886,-0.06591951159076077,0.04555642600130651,0.0020753879500125154,-0.26171875,0.11090088,0.37261963,-0.06577206916279263,0.04594159311415993,False,False
886,esm2_0887,0.021407873662277543,0.048111850499525044,0.0023147501584886484,-0.18566895,0.18371582,0.36938477,0.02126372249590026,0.048774593705530216,False,False
887,esm2_0888,0.011686812891944266,0.06610614449156828,0.004370022339540102,-0.2265625,0.22619629,0.4527588,0.013554163608286115,0.06541805822549042,False,False
888,esm2_0889,-0.015717699048786397,0.06883667921395042,0.0047384884052043144,-0.20495605,0.22631836,0.4312744,-0.016865314377678766,0.06773285274877576,False,False
889,esm2_0890,-0.003163009915050206,0.0451026705139135,0.0020342508874866424,-0.20654297,0.15979004,0.366333,-0.0023603753083282046,0.04504017011246437,False,False
890,esm2_0891,0.06024584971310428,0.05330524812939331,0.0028414494781361884,-0.12805176,0.18566895,0.3137207,0.0614384800195694,0.052085695788987,False,False
891,esm2_0892,0.024359961461015336,0.07125258808511138,0.005076931308826557,-0.114746094,0.23474121,0.3494873,0.024189090894328222,0.07053752578727251,False,False
892,esm2_0893,-0.03099653829348074,0.06263633504249431,0.003923310467555601,-0.18066406,0.20935059,0.39001465,-0.029951454202334086,0.062010049054193196,False,False
893,esm2_0894,-0.00512602663992777,0.06793294022895634,0.004614884368150955,-0.20654297,0.33984375,0.5463867,-0.0032453248070345984,0.06807609283204205,False,False
894,esm2_0895,0.10661488447284592,0.07076068970371732,0.005007075207345767,-0.16540527,0.25952148,0.42492676,0.10775284700923496,0.07100625940447149,False,False
895,esm2_0896,0.07131431303860478,0.041222139511021265,0.0016992647858661003,-0.10369873,0.234375,0.33807373,0.0711688808268971,0.041417850106834485,False,False
896,esm2_0897,-0.017871153010644607,0.06679585218062832,0.00446168586853635,-0.23742676,0.25976562,0.49719238,-0.017711331364181307,0.06537624796100693,False,False
897,esm2_0898,-0.07817525736632014,0.05898067190596947,0.0034787196584796167,-0.30371094,0.1772461,0.48095703,-0.07909840676519606,0.06038328721510762,False,False
898,esm2_0899,0.028130424935598086,0.05999463783484097,0.003599356568933732,-0.17260742,0.18493652,0.35754395,0.027091696858406067,0.06050145886218945,False,False
899,esm2_0900,0.0019094265922986707,0.03923985818897279,0.001539766470690695,-0.140625,0.15283203,0.29345703,0.0016808709336651696,0.04014520901772618,False,False
900,esm2_0901,0.040055441406537905,0.05364779551931742,0.0028780859640824947,-0.14343262,0.24035645,0.38378906,0.04094821214675903,0.05310915034743045,False,False
901,esm2_0902,-0.03957216496208267,0.06688739264924451,0.004473923295414209,-0.1940918,0.17456055,0.36865234,-0.04140505939722061,0.06659729148116522,False,False
902,esm2_0903,-0.05663162992479534,0.06312796089443283,0.003985139446689041,-0.2409668,0.19482422,0.43579102,-0.0558301352792316,0.06198993286893593,False,False
903,esm2_0904,0.04191651943653458,0.04145087238570697,0.001718174821536165,-0.099975586,0.21643066,0.31640625,0.040601270149151485,0.04189841774216236,False,False
904,esm2_0905,-0.07928590848628476,0.0567614130993949,0.0032218580170401585,-0.32128906,0.1282959,0.44958496,-0.07873231569925944,0.05617460262882846,False,False
905,esm2_0906,-0.04388859481049431,0.04958574067318551,0.002458745678108404,-0.19848633,0.28515625,0.48364258,-0.04425564739439222,0.04979585548284507,False,False
906,esm2_0907,-0.016408397473981987,0.0600169400764715,0.0036020330961427705,-0.20373535,0.17529297,0.37902832,-0.01825397718283865,0.05991460524475499,False,False
907,esm2_0908,0.11330396935889511,0.06578266608075758,0.004327359156692454,-0.1517334,0.3137207,0.4654541,0.11319364640447828,0.06701104387476015,False,False
908,esm2_0909,0.01832916681033525,0.07804604975123029,0.006091185881771513,-0.2322998,0.20166016,0.43395996,0.020898108349906075,0.07709392850296998,False,False
909,esm2_0910,0.03368501598377207,0.05281543274235378,0.0027894699357620956,-0.21716309,0.21228027,0.42944336,0.0327355849246184,0.05155252585388634,False,False
910,esm2_0911,0.03382608430102451,0.05669233210675238,0.003214020519702307,-0.21984863,0.1920166,0.41186523,0.03399856140216192,0.05643652103113127,False,False
911,esm2_0912,-0.008217726245969038,0.04767370174305686,0.0022727818378859422,-0.1829834,0.1307373,0.3137207,-0.008362259964148204,0.04733297010077754,False,False
912,esm2_0913,-0.018947470730602677,0.0611266990435607,0.0037364733359620448,-0.20593262,0.16247559,0.3684082,-0.019272578590446048,0.060523583375105335,False,False
913,esm2_0914,-0.06738272623534208,0.052193343796184,0.0027241451366266586,-0.22949219,0.14001465,0.36950684,-0.06740835309028625,0.05157440782288813,False,False
914,esm2_0915,-0.057064903496902075,0.06311426626604785,0.003983410606301586,-0.25317383,0.13549805,0.38867188,-0.05630998545222812,0.062498748887885994,False,False
915,esm2_0916,-0.05569849162466915,0.04507606388921764,0.0020318515357448303,-0.18347168,0.12145996,0.30493164,-0.056268450948927136,0.04461979565345749,False,False
916,esm2_0917,0.04156436130288703,0.047383901078945134,0.0022452340814592578,-0.2055664,0.1616211,0.3671875,0.04210316662987073,0.047754583290664405,False,False
917,esm2_0918,0.04717512777722239,0.05768174889424084,0.003327184155498254,-0.16015625,0.25170898,0.41186523,0.04655584833688206,0.05731252578148119,False,False
918,esm2_0919,0.08894336250063846,0.05487665180409108,0.0030114469132274525,-0.02670288,0.36010742,0.3868103,0.087655052377118,0.05505609554167347,False,False
919,esm2_0920,0.11890197938078649,0.04444457030679768,0.0019753198297558817,-0.025497437,0.27929688,0.3047943,0.1195885545677609,0.04451693910888382,False,False
920,esm2_0921,0.048587385478215527,0.06822312096559234,0.004654394234285845,-0.21899414,0.27270508,0.49169922,0.048095950732628505,0.06927966306672141,False,False
921,esm2_0922,-0.024362044382042414,0.05436096984376014,0.002955115042354199,-0.17370605,0.18408203,0.3577881,-0.02334422402911716,0.05444180858714812,False,False
922,esm2_0923,-0.03418868733828393,0.0538176051419967,0.002896334623219869,-0.2211914,0.20532227,0.42651367,-0.03324308113919364,0.053866706201389926,False,False
923,esm2_0924,-0.02879531957730072,0.08244738569354011,0.006797571407699363,-0.26342773,0.1665039,0.42993164,-0.026796199215783013,0.08219874766741643,False,False
924,esm2_0925,0.0769648025356043,0.04165865944465926,0.0017354439067260984,-0.116760254,0.21398926,0.3307495,0.077025063501464,0.04233656559489238,False,False
925,esm2_0926,-0.05583236961068377,0.062016222351616954,0.0038460118347651943,-0.23815918,0.14941406,0.38757324,-0.05344657235675388,0.0632012163606229,False,False
926,esm2_0927,0.01968953929651326,0.07998750201783023,0.006398000479052394,-0.25463867,0.32495117,0.57958984,0.021080245574315388,0.07905283499516973,False,False
927,esm2_0928,-0.011414939634807896,0.06817457985405542,0.004647773338276979,-0.26611328,0.1394043,0.40551758,-0.010716242343187332,0.06781932946213397,False,False
928,esm2_0929,0.03175435955331275,0.05532728431281056,0.0030611083894305736,-0.13891602,0.17321777,0.3121338,0.03021044499344296,0.05559747539629193,False,False
929,esm2_0930,0.08590795303158437,0.06487685712327784,0.004209006590194206,-0.17236328,0.2927246,0.4650879,0.08339184655083551,0.0642815246025393,False,False
930,esm2_0931,0.09060452985975243,0.06802021248267714,0.004626749306188548,-0.2322998,0.3713379,0.6036377,0.09083486025532087,0.06735268797740278,False,False
931,esm2_0932,-0.09105009323484228,0.058938231838079384,0.003473715172199194,-0.3400879,0.11090088,0.45098877,-0.09043864872720507,0.05914979264933595,False,False
932,esm2_0933,-0.02416597209151392,0.05203242469003192,0.0027073732191238435,-0.17712402,0.19177246,0.36889648,-0.02482472111781438,0.051914096676961285,False,False
933,esm2_0934,0.004090036126008706,0.07441412898035435,0.005537462591904813,-0.23864746,0.22924805,0.4678955,0.002956904388136334,0.07382242729543412,False,False
934,esm2_0935,-0.11946316061750237,0.057137708080277884,0.003264717684667053,-0.3017578,0.13452148,0.4362793,-0.11957876549826728,0.058059827863312506,False,False
935,esm2_0936,-0.03057652129714153,0.05781470823066286,0.003342540487796676,-0.3857422,0.16394043,0.5496826,-0.03149347744054264,0.05791873140119041,False,False
936,esm2_0937,0.05416234510720239,0.08564182728044277,0.0073345225799331904,-0.25390625,0.2746582,0.52856445,0.0566252522998386,0.0865949240269251,False,False
937,esm2_0938,0.15881891970364553,0.07527230705957857,0.0056659202100714815,-0.10345459,0.4050293,0.5084839,0.15693700379795497,0.07566235031066873,False,False
938,esm2_0939,-0.07347563871665218,0.0600727314086632,0.0036087330588973903,-0.26586914,0.16821289,0.43408203,-0.07325839665200976,0.0607863945495972,False,False
939,esm2_0940,-0.08831960432537388,0.05729286322146985,0.0032824721761140524,-0.25708008,0.123413086,0.38049316,-0.08955479330486721,0.05576199780346296,False,False
940,esm2_0941,-0.07693041178018484,0.07349560569980343,0.005401604057180978,-0.24841309,0.13928223,0.3876953,-0.0790593167146047,0.07271566061022226,False,False
941,esm2_0942,0.044823756294695045,0.04696156169713916,0.0022053882770342076,-0.124938965,0.21374512,0.33868408,0.04466980364587572,0.04738508211193608,False,False
942,esm2_0943,0.13090960537553759,0.05442304744343327,0.0029618680930301885,-0.051239014,0.40966797,0.46090698,0.12972861660851373,0.05494168245406708,False,False
943,esm2_0944,0.012183127141289917,0.05618954129865232,0.0031572645513529545,-0.14648438,0.24804688,0.39453125,0.011914187669754028,0.0565282348697922,False,False
944,esm2_0945,-0.05002619185537662,0.09168202107807652,0.008405592988960868,-0.30371094,0.2133789,0.51708984,-0.053350003560384114,0.09052733437129212,False,False
945,esm2_0946,0.04975003156228018,0.05011248813849677,0.00251126146743098,-0.106933594,0.20874023,0.31567383,0.04995094256268607,0.049869624983301476,False,False
